plant_id,family,taxon_name,refstand,ref_short
wcs45400,Rubiaceae,Coffea arabica,6369,"Herbs of Commerce (McGuffin et al., 2000)"
wcs45400,Rubiaceae,Coffea arabica,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs45400,Rubiaceae,Coffea arabica,8396,ISO Catalogue (2009)
wcs45400,Rubiaceae,Coffea arabica,100028,Les Plantes Méd. de la Pharmacopée: Liste A (2000)
wcs45400,Rubiaceae,Coffea arabica,8425,"Med. Pl. E. Nicaragua (Coe et al., 1996)"
wcs45400,Rubiaceae,Coffea arabica,8426,"Med. Pl. N.E.Brazil (Fátima Agra et al., 2008)"
wcs45400,Rubiaceae,Coffea arabica,8430,"Med. Pl. Nicarag. Atlantic Coast (Barrett, 1994)"
wcs45400,Rubiaceae,Coffea arabica,7279,"Med. Pl. of the World (Wyk & Wink, 2004)"
wcs45400,Rubiaceae,Coffea arabica,8429,"Med. Pl. Yemen (Fleurentin et al., 1982)"
wcs45400,Rubiaceae,Coffea arabica,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
wcs45400,Rubiaceae,Coffea arabica,100010,"Plants of Econ. Importance (FAO, 1983)"
wcs45400,Rubiaceae,Coffea arabica,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs45400,Rubiaceae,Coffea arabica,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs45400,Rubiaceae,Coffea arabica,100182,"SOTWP 2016: Plants for Malaria, Plants for Fever (Milliken, 2015)"
wcs45400,Rubiaceae,Coffea arabica,100181,SOTWP 2016: PROTA (2015)
wcs45400,Rubiaceae,Coffea arabica,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs45400,Rubiaceae,Coffea arabica,8394,"Substances in Medicines, Australia (TGA, 2007)"
wcs45400,Rubiaceae,Coffea arabica,100033,"Survey of Trad. Drugs Sold in Jordan (Lev, 2002)"
wcs45400,Rubiaceae,Coffea arabica,100243,"Tea and Herbal Infusions Europe Pl. Inventory (THIE, 2021)"
wcs45400,Rubiaceae,Coffea arabica,100009,"The Plant-Book (Mabberley, 1996)"
wcs45400,Rubiaceae,Coffea arabica,100202,"Traditional Persian Med. Pl. Database (Rahimi et al., 2018)"
wcs45400,Rubiaceae,Coffea arabica,100023,U.S. FDA Substance Registration System (2016)
wcs45400,Rubiaceae,Coffea arabica,8450,"U.S. Homeopathic Pharmacopoeia (HPUS, 2009)"
wcs45400,Rubiaceae,Coffea arabica,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
wcs45400,Rubiaceae,Coffea arabica,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs45400,Rubiaceae,Coffea arabica,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs45439,Rubiaceae,Coffea benghalensis,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs45439,Rubiaceae,Coffea benghalensis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs45464,Rubiaceae,Coffea canephora,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs45464,Rubiaceae,Coffea canephora,100174,E-Kommission: Approved Status (1984-1994)
wcs45464,Rubiaceae,Coffea canephora,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
wcs45464,Rubiaceae,Coffea canephora,6369,"Herbs of Commerce (McGuffin et al., 2000)"
wcs45464,Rubiaceae,Coffea canephora,8396,ISO Catalogue (2009)
wcs45464,Rubiaceae,Coffea canephora,100028,Les Plantes Méd. de la Pharmacopée: Liste A (2000)
wcs45464,Rubiaceae,Coffea canephora,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
wcs45464,Rubiaceae,Coffea canephora,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs45464,Rubiaceae,Coffea canephora,100181,SOTWP 2016: PROTA (2015)
wcs45464,Rubiaceae,Coffea canephora,8394,"Substances in Medicines, Australia (TGA, 2007)"
wcs45464,Rubiaceae,Coffea canephora,100243,"Tea and Herbal Infusions Europe Pl. Inventory (THIE, 2021)"
wcs45464,Rubiaceae,Coffea canephora,100023,U.S. FDA Substance Registration System (2016)
wcs45464,Rubiaceae,Coffea canephora,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
wcs45464,Rubiaceae,Coffea canephora,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs45529,Rubiaceae,Coffea ebracteolata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs45535,Rubiaceae,Coffea eugenioides,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs45605,Rubiaceae,Coffea liberica,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs45605,Rubiaceae,Coffea liberica,100174,E-Kommission: Approved Status (1984-1994)
wcs45605,Rubiaceae,Coffea liberica,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs45605,Rubiaceae,Coffea liberica,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs45605,Rubiaceae,Coffea liberica,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs45605,Rubiaceae,Coffea liberica,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs45605,Rubiaceae,Coffea liberica,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs45608,Rubiaceae,Coffea liberica var. dewevrei,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs45608,Rubiaceae,Coffea liberica var. dewevrei,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs217091,Rubiaceae,Coffea liberica var. liberica,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs217091,Rubiaceae,Coffea liberica var. liberica,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs466730,Rubiaceae,Coffea mannii,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs466730,Rubiaceae,Coffea mannii,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs45636,Rubiaceae,Coffea mauritiana,8260,"Med. Pl. Indian Ocean Ils. (Gurib-Fakim et al., 2004)"
wcs45698,Rubiaceae,Coffea racemosa,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs45698,Rubiaceae,Coffea racemosa,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs45730,Rubiaceae,Coffea stenophylla,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs45748,Rubiaceae,Coffea travancorensis,100221,"Ayurvedic Med. Pl. of Sri Lanka (Samarasuriya et al., 2020)"
wcs45748,Rubiaceae,Coffea travancorensis,8547,"Demand & Supply of Med. Pl. in India (Ved et al., 2008)"
wcs45748,Rubiaceae,Coffea travancorensis,100245,"Demand & Supply of Med. Pl. in India (Ved et al., 2015)"
wcs45748,Rubiaceae,Coffea travancorensis,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs45748,Rubiaceae,Coffea travancorensis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs539763,Rubiaceae,Colletoecema tortistilum,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs46518,Apocynaceae,Condylocarpon guyanense,100182,"SOTWP 2016: Plants for Malaria, Plants for Fever (Milliken, 2015)"
wcs46520,Apocynaceae,Condylocarpon intermedium,100187,"Med. Plants for Diabetes in C. America (Giovannini et al., 2016)"
wcs46637,Rubiaceae,Conostomium longitubum,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs46639,Rubiaceae,Conostomium natalense,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs46639,Rubiaceae,Conostomium natalense,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs46644,Rubiaceae,Conostomium quadrangulare,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs46648,Rubiaceae,Conostomium zoutpansbergense,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs46809,Rubiaceae,Coprosma foetidissima,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs46844,Rubiaceae,Coprosma lucida var. lucida,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs46894,Rubiaceae,Coprosma persicifolia,2102,"Fijian Medicinal Plants (Cambie & Ash, 1994)"
wcs46935,Rubiaceae,Coprosma robusta,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs46995,Rubiaceae,Coptosapelta diffusa,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs46998,Rubiaceae,Coptosapelta griffithii,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs46998,Rubiaceae,Coptosapelta griffithii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs47009,Rubiaceae,Coptosapelta tomentosa,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs47009,Rubiaceae,Coptosapelta tomentosa,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs47009,Rubiaceae,Coptosapelta tomentosa,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs346549,Rubiaceae,Coptosperma borbonicum,8260,"Med. Pl. Indian Ocean Ils. (Gurib-Fakim et al., 2004)"
wcs216458,Rubiaceae,Coptosperma graveolens,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs462812,Rubiaceae,Cordylostigma virgatum,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs48183,Rubiaceae,Corynanthe johimbe,100026,"Commercially Important African Med. Plants (Van Wyk, 2015)"
wcs48183,Rubiaceae,Corynanthe johimbe,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs48183,Rubiaceae,Corynanthe johimbe,100245,"Demand & Supply of Med. Pl. in India (Ved et al., 2015)"
wcs48183,Rubiaceae,Corynanthe johimbe,100175,E-Kommission: Unapproved Status (1984-1994)
wcs48183,Rubiaceae,Corynanthe johimbe,100021,"Encyclopedia of Herb. Medicine (Bartram, 1995)"
wcs48183,Rubiaceae,Corynanthe johimbe,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs48183,Rubiaceae,Corynanthe johimbe,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
wcs48183,Rubiaceae,Corynanthe johimbe,6369,"Herbs of Commerce (McGuffin et al., 2000)"
wcs48183,Rubiaceae,Corynanthe johimbe,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs48183,Rubiaceae,Corynanthe johimbe,7279,"Med. Pl. of the World (Wyk & Wink, 2004)"
wcs48183,Rubiaceae,Corynanthe johimbe,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs48183,Rubiaceae,Corynanthe johimbe,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs48183,Rubiaceae,Corynanthe johimbe,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs48183,Rubiaceae,Corynanthe johimbe,100009,"The Plant-Book (Mabberley, 1996)"
wcs48183,Rubiaceae,Corynanthe johimbe,100019,"Timber Press Plant Names (Erhardt et al., 2009)"
wcs48183,Rubiaceae,Corynanthe johimbe,100023,U.S. FDA Substance Registration System (2016)
wcs48183,Rubiaceae,Corynanthe johimbe,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
wcs48183,Rubiaceae,Corynanthe johimbe,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs48184,Rubiaceae,Corynanthe lane-poolei,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs48185,Rubiaceae,Corynanthe macroceras,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs48185,Rubiaceae,Corynanthe macroceras,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs48186,Rubiaceae,Corynanthe mayumbensis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs48188,Rubiaceae,Corynanthe pachyceras,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs48188,Rubiaceae,Corynanthe pachyceras,1101,"Hagers Handbuch (Hänsel et al., 1992-1998)"
wcs48188,Rubiaceae,Corynanthe pachyceras,2095,"Handbook African Med. Pl. (Iwu, 1993)"
wcs48188,Rubiaceae,Corynanthe pachyceras,6369,"Herbs of Commerce (McGuffin et al., 2000)"
wcs48188,Rubiaceae,Corynanthe pachyceras,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs48188,Rubiaceae,Corynanthe pachyceras,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs48188,Rubiaceae,Corynanthe pachyceras,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs48188,Rubiaceae,Corynanthe pachyceras,100023,U.S. FDA Substance Registration System (2016)
wcs48188,Rubiaceae,Corynanthe pachyceras,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs48189,Rubiaceae,Corynanthe paniculata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs489731,Rubiaceae,Corynanthe talbotii,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs48341,Rubiaceae,Cosmibuena grandiflora,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
wcs48341,Rubiaceae,Cosmibuena grandiflora,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs503167,Apocynaceae,Cosmostigma cordatum,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs503167,Apocynaceae,Cosmostigma cordatum,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs503167,Apocynaceae,Cosmostigma cordatum,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs503167,Apocynaceae,Cosmostigma cordatum,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs48382,Apocynaceae,Couma macrocarpa,8378,"Food Chemicals Codex (USP, 2008)"
wcs48382,Apocynaceae,Couma macrocarpa,8747,"Med. Pl. Latin America (Duke, 2009)"
wcs48382,Apocynaceae,Couma macrocarpa,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs48382,Apocynaceae,Couma macrocarpa,100023,U.S. FDA Substance Registration System (2016)
wcs48382,Apocynaceae,Couma macrocarpa,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs48388,Apocynaceae,Couma utilis,8378,"Food Chemicals Codex (USP, 2008)"
wcs48570,Rubiaceae,Coutarea hexandra,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs48570,Rubiaceae,Coutarea hexandra,6369,"Herbs of Commerce (McGuffin et al., 2000)"
wcs48570,Rubiaceae,Coutarea hexandra,8639,"Med. Pl. Argentine Flora (Barboza et al., 2009)"
wcs48570,Rubiaceae,Coutarea hexandra,8426,"Med. Pl. N.E.Brazil (Fátima Agra et al., 2008)"
wcs48570,Rubiaceae,Coutarea hexandra,8428,"Med. & Pois. Pl. N.E.Braz. (Agra et al., 2007)"
wcs48570,Rubiaceae,Coutarea hexandra,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
wcs48570,Rubiaceae,Coutarea hexandra,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs48570,Rubiaceae,Coutarea hexandra,100182,"SOTWP 2016: Plants for Malaria, Plants for Fever (Milliken, 2015)"
wcs48570,Rubiaceae,Coutarea hexandra,100023,U.S. FDA Substance Registration System (2016)
wcs48715,Apocynaceae,Craspidospermum verticillatum,8260,"Med. Pl. Indian Ocean Ils. (Gurib-Fakim et al., 2004)"
wcs48715,Apocynaceae,Craspidospermum verticillatum,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
wcs48726,Rubiaceae,Craterispermum caudatum,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs48727,Rubiaceae,Craterispermum cerinanthum,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs48729,Rubiaceae,Craterispermum dewevrei,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs48736,Rubiaceae,Craterispermum laurinum,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs48736,Rubiaceae,Craterispermum laurinum,100181,SOTWP 2016: PROTA (2015)
wcs48736,Rubiaceae,Craterispermum laurinum,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs48736,Rubiaceae,Craterispermum laurinum,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs48739,Rubiaceae,Craterispermum microdon,8260,"Med. Pl. Indian Ocean Ils. (Gurib-Fakim et al., 2004)"
wcs48743,Rubiaceae,Craterispermum schweinfurthii,100181,SOTWP 2016: PROTA (2015)
wcs48743,Rubiaceae,Craterispermum schweinfurthii,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs48743,Rubiaceae,Craterispermum schweinfurthii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs48766,Rubiaceae,Cremaspora triflora,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs48766,Rubiaceae,Cremaspora triflora,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs49082,Apocynaceae,Crioceras dipladeniiflorus,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs49177,Rubiaceae,Crossopteryx febrifuga,2095,"Handbook African Med. Pl. (Iwu, 1993)"
wcs49177,Rubiaceae,Crossopteryx febrifuga,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs49177,Rubiaceae,Crossopteryx febrifuga,8422,"Med. Pl. Trop. W. Africa II (Oliver-Bever, 1983)"
wcs49177,Rubiaceae,Crossopteryx febrifuga,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs49177,Rubiaceae,Crossopteryx febrifuga,100034,"SEPASAL database (Kew, 1999)"
wcs49177,Rubiaceae,Crossopteryx febrifuga,100181,SOTWP 2016: PROTA (2015)
wcs49177,Rubiaceae,Crossopteryx febrifuga,100183,SOTWP 2016: Useful Plants and Fungi Project (2015)
wcs49177,Rubiaceae,Crossopteryx febrifuga,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs49177,Rubiaceae,Crossopteryx febrifuga,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs51752,Rubiaceae,Cruciata laevipes,100028,Les Plantes Méd. de la Pharmacopée: Liste A (2000)
wcs51752,Rubiaceae,Cruciata laevipes,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs539532,Rubiaceae,Crusea simplex,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs503203,Apocynaceae,Cryptolepis buchananii,100221,"Ayurvedic Med. Pl. of Sri Lanka (Samarasuriya et al., 2020)"
wcs503203,Apocynaceae,Cryptolepis buchananii,8388,Ayurvedic Pharm. of India (1999-2011)
wcs503203,Apocynaceae,Cryptolepis buchananii,8547,"Demand & Supply of Med. Pl. in India (Ved et al., 2008)"
wcs503203,Apocynaceae,Cryptolepis buchananii,100245,"Demand & Supply of Med. Pl. in India (Ved et al., 2015)"
wcs503203,Apocynaceae,Cryptolepis buchananii,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs503203,Apocynaceae,Cryptolepis buchananii,6369,"Herbs of Commerce (McGuffin et al., 2000)"
wcs503203,Apocynaceae,Cryptolepis buchananii,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs503203,Apocynaceae,Cryptolepis buchananii,6667,"Plants and People of Nepal (Manandhar, 2002)"
wcs503203,Apocynaceae,Cryptolepis buchananii,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs503203,Apocynaceae,Cryptolepis buchananii,100178,SOTWP 2016: Kew Economic Botany Collection (2015)
wcs503203,Apocynaceae,Cryptolepis buchananii,100023,U.S. FDA Substance Registration System (2016)
wcs503203,Apocynaceae,Cryptolepis buchananii,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
wcs503203,Apocynaceae,Cryptolepis buchananii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs503203,Apocynaceae,Cryptolepis buchananii,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs520227,Apocynaceae,Cryptolepis calophylla,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs520227,Apocynaceae,Cryptolepis calophylla,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs503205,Apocynaceae,Cryptolepis capensis,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs503208,Apocynaceae,Cryptolepis decidua,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs503208,Apocynaceae,Cryptolepis decidua,100034,"SEPASAL database (Kew, 1999)"
wcs503208,Apocynaceae,Cryptolepis decidua,100181,SOTWP 2016: PROTA (2015)
wcs503212,Apocynaceae,Cryptolepis eburnea,100181,SOTWP 2016: PROTA (2015)
wcs503220,Apocynaceae,Cryptolepis grandiflora,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs520226,Apocynaceae,Cryptolepis nigrescens,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs520226,Apocynaceae,Cryptolepis nigrescens,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs520226,Apocynaceae,Cryptolepis nigrescens,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs503243,Apocynaceae,Cryptolepis oblongifolia,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs503243,Apocynaceae,Cryptolepis oblongifolia,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs503243,Apocynaceae,Cryptolepis oblongifolia,100034,"SEPASAL database (Kew, 1999)"
wcs503243,Apocynaceae,Cryptolepis oblongifolia,100181,SOTWP 2016: PROTA (2015)
wcs503243,Apocynaceae,Cryptolepis oblongifolia,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs503243,Apocynaceae,Cryptolepis oblongifolia,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs503244,Apocynaceae,Cryptolepis obtusa,6796,"Med. and Magical Pl. of S. Africa (Arnold et al., 2002)"
wcs503255,Apocynaceae,Cryptolepis sanguinolenta,8730,African Herbal Pharmacopoeia 1st edn. (2010)
wcs503255,Apocynaceae,Cryptolepis sanguinolenta,100026,"Commercially Important African Med. Plants (Van Wyk, 2015)"
wcs503255,Apocynaceae,Cryptolepis sanguinolenta,8406,"Ghana Herbal Pharmacopoeia (Busia, 2007)"
wcs503255,Apocynaceae,Cryptolepis sanguinolenta,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs503255,Apocynaceae,Cryptolepis sanguinolenta,2095,"Handbook African Med. Pl. (Iwu, 1993)"
wcs503255,Apocynaceae,Cryptolepis sanguinolenta,6369,"Herbs of Commerce (McGuffin et al., 2000)"
wcs503255,Apocynaceae,Cryptolepis sanguinolenta,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
wcs503255,Apocynaceae,Cryptolepis sanguinolenta,100181,SOTWP 2016: PROTA (2015)
wcs503255,Apocynaceae,Cryptolepis sanguinolenta,100179,SOTWP 2016: Useful Plants of West Tropical Africa (2015)
wcs503255,Apocynaceae,Cryptolepis sanguinolenta,100023,U.S. FDA Substance Registration System (2016)
wcs503255,Apocynaceae,Cryptolepis sanguinolenta,100217,"WHODrug Herbal Substances (WHO-UMC, 2019)"
wcs503255,Apocynaceae,Cryptolepis sanguinolenta,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs503256,Apocynaceae,Cryptolepis sinensis,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs503256,Apocynaceae,Cryptolepis sinensis,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
wcs503256,Apocynaceae,Cryptolepis sinensis,100236,"Indian Med. Pl. Database (TDU, 2020)"
wcs503256,Apocynaceae,Cryptolepis sinensis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
wcs503256,Apocynaceae,Cryptolepis sinensis,3586,Zhonghua Bencao: Materia Medica of China (1998)
wcs503275,Apocynaceae,Cryptostegia grandiflora,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
wcs503275,Apocynaceae,Cryptostegia grandiflora,1180,"GRIN Report: World Economic Plants (Wiersema, 1999)"
