,Genus,Accepted_Name,Accepted_ID,Accepted_Species,Accepted_Species_ID,Accepted_Rank,alk_diterpenoid,alk_imidazole,alk_indole,alk_indolizidine,alk_indolizine(to_confirm),alk_isoquinoline,alk_mia,alk_misc. one n,alk_misc. two n,alk_monoterpene,alk_naphthyridine,alk_peptide,alk_piperidine,alk_purine,alk_pyrazine,alk_pyridine,alk_pyrrole,alk_pyrrolidine,alk_pyrrolizidine,alk_quinazoline,alk_quinoline,alk_quinolizidine,alk_simple amine,alk_spermidine,alk_steroidal,alk_to_confirm
91,Dyera,Dyera costulata,78323-1,Dyera costulata,78323-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Echites,Echites panduratus,88698-2,Echites panduratus,88698-2,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Echites,Echites umbellatus,78821-1,Echites umbellatus,78821-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Funtumia,Funtumia africana,79098-1,Funtumia africana,79098-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
95,Funtumia,Funtumia elastica,79099-1,Funtumia elastica,79099-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
96,Geissospermum,Geissospermum argenteum,108063-2,Geissospermum argenteum,108063-2,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Geissospermum,Geissospermum laeve,79123-1,Geissospermum laeve,79123-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
98,Geissospermum,Geissospermum reticulatum,277356-2,Geissospermum reticulatum,277356-2,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Geissospermum,Geissospermum sericeum,1006780-1,Geissospermum sericeum,1006780-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100,Gonioma,Gonioma kamassi,79133-1,Gonioma kamassi,79133-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Gonioma,Gonioma malagasy,79134-1,Gonioma malagasy,79134-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Gymnema,Gymnema yunnanense,98238-1,Gymnema yunnanense,98238-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
103,Haplophyton,Haplophyton cimicidum,79244-1,Haplophyton cimicidum,79244-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Haplophyton,Haplophyton crooksii,117868-2,Haplophyton crooksii,117868-2,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Heterostemma,Heterostemma brownii,98277-1,Heterostemma brownii,98277-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Holarrhena,Holarrhena congolensis,79294-1,Holarrhena congolensis,79294-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
107,Holarrhena,Holarrhena curtisii,79297-1,Holarrhena curtisii,79297-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
108,Holarrhena,Holarrhena floribunda,79302-1,Holarrhena floribunda,79302-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
109,Holarrhena,Holarrhena mitis,79311-1,Holarrhena mitis,79311-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Holarrhena,Holarrhena pubescens,79318-1,Holarrhena pubescens,79318-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
111,Hunteria,Hunteria congolana,79342-1,Hunteria congolana,79342-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Hunteria,Hunteria umbellata,79368-1,Hunteria umbellata,79368-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Hunteria,Hunteria zeylanica,79369-1,Hunteria zeylanica,79369-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
114,Jasminanthes,Jasminanthes mucronata,982441-1,Jasminanthes mucronata,982441-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
115,Kibatalia,Kibatalia gitingensis,79454-1,Kibatalia gitingensis,79454-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
116,Kibatalia,Kibatalia laurifolia,79456-1,Kibatalia laurifolia,79456-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
117,Kibatalia,Kibatalia macrophylla,79460-1,Kibatalia macrophylla,79460-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
118,Kopsia,Kopsia arborea,79490-1,Kopsia arborea,79490-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Kopsia,Kopsia dasyrachis,79494-1,Kopsia dasyrachis,79494-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
120,Kopsia,Kopsia deverrei,929492-1,Kopsia deverrei,929492-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
121,Kopsia,Kopsia flavida,79496-1,Kopsia flavida,79496-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Kopsia,Kopsia fruticosa,79497-1,Kopsia fruticosa,79497-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Kopsia,Kopsia grandifolia,60436655-2,Kopsia grandifolia,60436655-2,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Kopsia,Kopsia griffithii,79499-1,Kopsia griffithii,79499-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125,Kopsia,Kopsia hainanensis,79500-1,Kopsia hainanensis,79500-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Kopsia,Kopsia lapidilecta,79507-1,Kopsia lapidilecta,79507-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Kopsia,Kopsia larutensis,60436658-2,Kopsia larutensis,60436658-2,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
128,Kopsia,Kopsia macrophylla,79511-1,Kopsia macrophylla,79511-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Kopsia,Kopsia pauciflora,79516-1,Kopsia pauciflora,79516-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Kopsia,Kopsia profunda,79519-1,Kopsia profunda,79519-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Kopsia,Kopsia singapurensis,79524-1,Kopsia singapurensis,79524-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
132,Kopsia,Kopsia tenuis,79526-1,Kopsia tenuis,79526-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Kopsia,Kopsia teoi,972022-1,Kopsia teoi,972022-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Laubertia,Laubertia boissieri,324863-2,Laubertia boissieri,324863-2,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Leptadenia,Leptadenia lanceolata,77143808-1,Leptadenia lanceolata,77143808-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
136,Leptadenia,Leptadenia pyrotechnica,98980-1,Leptadenia pyrotechnica,98980-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
137,Leuconotis,Leuconotis eugeniifolia,77177343-1,Leuconotis eugeniifolia,77177343-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
138,Leuconotis,Leuconotis griffithii,79773-1,Leuconotis griffithii,79773-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Macoubea,Macoubea guianensis,79852-1,Macoubea guianensis,79852-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Macropharynx,Macropharynx isthmica,77165026-1,Macropharynx isthmica,77165026-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Macropharynx,Macropharynx peltata,77165028-1,Macropharynx peltata,77165028-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Malouetia,Malouetia arborea,79888-1,Malouetia arborea,79888-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
143,Malouetia,Malouetia bequaertiana,79890-1,Malouetia bequaertiana,79890-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
144,Malouetia,Malouetia glandulifera,79898-1,Malouetia glandulifera,79898-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
145,Malouetia,Malouetia tamaquarina,79926-1,Malouetia tamaquarina,79926-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
146,Marsdenia,Marsdenia cundurango,99126-1,Marsdenia cundurango,99126-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Marsdenia,Marsdenia rostrata,99275-1,Marsdenia rostrata,99275-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
148,Marsdenia,Marsdenia tinctoria,99325-1,Marsdenia tinctoria,99325-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
149,Marsdenia,Marsdenia tomentosa,99328-1,Marsdenia tomentosa,99328-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
150,Melodinus,Melodinus aeneus,80160-1,Melodinus aeneus,80160-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Melodinus,Melodinus australis,80164-1,Melodinus australis,80164-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
152,Melodinus,Melodinus axillaris,80166-1,Melodinus axillaris,80166-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
153,Melodinus,Melodinus balansae,80169-1,Melodinus balansae,80169-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154,Melodinus,Melodinus cochinchinensis,80183-1,Melodinus cochinchinensis,80183-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Melodinus,Melodinus fusiformis,80201-1,Melodinus fusiformis,80201-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
156,Melodinus,Melodinus philliraeoides,80246-1,Melodinus philliraeoides,80246-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
157,Melodinus,Melodinus reticulatus,80249-1,Melodinus reticulatus,80249-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Melodinus,Melodinus scandens,80253-1,Melodinus scandens,80253-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
159,Melodinus,Melodinus tenuicaudatus,80259-1,Melodinus tenuicaudatus,80259-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
160,Microplumeria,Microplumeria anomala,80344-1,Microplumeria anomala,80344-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Ochrosia,Ochrosia acuminata,80487-1,Ochrosia acuminata,80487-1,Species,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
162,Ochrosia,Ochrosia borbonica,80491-1,Ochrosia borbonica,80491-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
163,Ochrosia,Ochrosia compta,80497-1,Ochrosia compta,80497-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Ochrosia,Ochrosia elliptica,80500-1,Ochrosia elliptica,80500-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
165,Ochrosia,Ochrosia lifuana,80519-1,Ochrosia lifuana,80519-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Ochrosia,Ochrosia miana,80524-1,Ochrosia miana,80524-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
167,Ochrosia,Ochrosia moorei,80527-1,Ochrosia moorei,80527-1,Species,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Ochrosia,Ochrosia mulsantii,80528-1,Ochrosia mulsantii,80528-1,Species,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
169,Ochrosia,Ochrosia nakaiana,80530-1,Ochrosia nakaiana,80530-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
170,Ochrosia,Ochrosia oppositifolia,80534-1,Ochrosia oppositifolia,80534-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Ochrosia,Ochrosia poweri,80538-1,Ochrosia poweri,80538-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
172,Ochrosia,Ochrosia silvatica,80545-1,Ochrosia silvatica,80545-1,Species,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
173,Oncinotis,Oncinotis nitida,80635-1,Oncinotis nitida,80635-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
174,Oncinotis,Oncinotis tenuiloba,80641-1,Oncinotis tenuiloba,80641-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
175,Parahancornia,Parahancornia fasciculata,182946-2,Parahancornia fasciculata,182946-2,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
176,Parsonsia,Parsonsia alboflavescens,80868-1,Parsonsia alboflavescens,80868-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
177,Parsonsia,Parsonsia eucalyptophylla,80910-1,Parsonsia eucalyptophylla,80910-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Parsonsia,Parsonsia heterophylla,80926-1,Parsonsia heterophylla,80926-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Parsonsia,Parsonsia oligantha,995742-1,Parsonsia oligantha,995742-1,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Parsonsia,Parsonsia straminea,50061-3,Parsonsia straminea,50061-3,Species,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Petchia,Petchia ceylanica,81104-1,Petchia ceylanica,81104-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Petchia,Petchia cryptophlebia,997251-1,Petchia cryptophlebia,997251-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,Picralima,Picralima nitida,81115-1,Picralima nitida,81115-1,Species,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
184,Pleiocarpa,Pleiocarpa mutica,81143-1,Pleiocarpa mutica,81143-1,Species,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
