,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,Reference
202590,350,Trait Data for African Plants - a Photo Guide,Phyllanthus acidus (L.) Skeels,41688,Phyllanthus acidus,2856683,25796361,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202591,350,Trait Data for African Plants - a Photo Guide,Phyllanthus amarus Schumach. & Thonn.,41690,Phyllanthus amarus,2856704,25796382,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202592,350,Trait Data for African Plants - a Photo Guide,Phyllanthus gagnioevae Brunel & J.P. Roux,364685,Phyllanthus gagnioevae,2856743,25796421,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202593,350,Trait Data for African Plants - a Photo Guide,Phyllanthus glaucophyllus Sond.,41719,Phyllanthus glaucophyllus,2856769,25796447,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202594,350,Trait Data for African Plants - a Photo Guide,Phyllanthus micromeris Radcl.-Sm.,41745,Phyllanthus micromeris,2856807,25796485,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202595,350,Trait Data for African Plants - a Photo Guide,Phyllanthus odontadenius Müll. Arg.,41753,Phyllanthus odontadenius,2856847,25796525,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202596,350,Trait Data for African Plants - a Photo Guide,Phyllocosmus lemaireanus (De Wild. & T. Durand) T. Durand & H. Durand,250449,Phyllocosmus lemaireanus,2856890,25796568,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202597,350,Trait Data for African Plants - a Photo Guide,Physalis angulata L.,41837,Physalis angulata,2856922,25796600,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202598,350,Trait Data for African Plants - a Photo Guide,Physalis peruviana L.,41846,Physalis peruviana,2856942,25796620,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202599,350,Trait Data for African Plants - a Photo Guide,Physalis viscosa L.,41854,Physalis viscosa,2856960,25796638,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202600,350,Trait Data for African Plants - a Photo Guide,Physostigma mesoponticum Taub.,41871,Physostigma mesoponticum,2856980,25796658,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202601,350,Trait Data for African Plants - a Photo Guide,Physostigma venenosum Balf.,41872,Physostigma venenosum,2857002,25796680,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202602,350,Trait Data for African Plants - a Photo Guide,Physotrichia heracleoides H.Wolff,41874,Physotrichia heracleoides,2857022,25796700,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202603,350,Trait Data for African Plants - a Photo Guide,Physotrichia muriculata (Hiern) S. Droop & C. C. Towns.,93342,Physotrichia muriculata,2857039,25796717,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202604,350,Trait Data for African Plants - a Photo Guide,Picralima nitida (Stapf) T.Durand & H.Durand,41951,Picralima nitida,2857083,25796761,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202605,350,Trait Data for African Plants - a Photo Guide,Picris humilis DC.,250680,Picris humilis,2857104,25796782,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202606,350,Trait Data for African Plants - a Photo Guide,Pilea johnstonii Oliv.,41988,Pilea johnstonii,2857124,25796802,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202607,350,Trait Data for African Plants - a Photo Guide,Pilea rivularis Wedd.,41994,Pilea rivularis,2857146,25796824,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202608,350,Trait Data for African Plants - a Photo Guide,Pilea tetraphylla (Steud.) Blume,41997,Pilea tetraphylla,2857164,25796842,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202609,350,Trait Data for African Plants - a Photo Guide,Pilea usambarensis Engl.,41998,Pilea usambarensis,2857186,25796864,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202610,350,Trait Data for African Plants - a Photo Guide,Piliostigma reticulatum (DC.) Hochst.,7019,Bauhinia reticulata,2857222,25796900,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202611,350,Trait Data for African Plants - a Photo Guide,Piliostigma thonningii (Schumach.) Milne-Redh.,7029,Bauhinia thonningii,2857239,25796917,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202612,350,Trait Data for African Plants - a Photo Guide,Pillansia templemannii (Baker) L. Bolus,42008,Pillansia templemannii,2857260,25796938,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202613,350,Trait Data for African Plants - a Photo Guide,Pimpinella alismatifolia C.C.Towns.,251191,Pimpinella alismatifolia,2857275,25796953,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202614,350,Trait Data for African Plants - a Photo Guide,Pimpinella caffra (Eckl. & Zeyh.) D. Dietr.,251192,Pimpinella caffra,2857293,25796971,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202615,350,Trait Data for African Plants - a Photo Guide,Pimpinella caffra subsp. conopodioides C. C. Towns.,251193,Pimpinella caffra subsp. conopodioides,2857309,25796987,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202616,350,Trait Data for African Plants - a Photo Guide,Pimpinella ledermannii H. Wolff,251196,Pimpinella ledermannii,2857324,25797002,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202617,350,Trait Data for African Plants - a Photo Guide,Piper nigrum L.,42245,Piper nigrum,2857383,25797061,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202618,350,Trait Data for African Plants - a Photo Guide,Pistia stratiotes L.,42359,Pistia stratiotes,2857435,25797113,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202619,350,Trait Data for African Plants - a Photo Guide,Pitcairnia feliciana (A.Chev.) Harms & Mildbr.,93535,Pitcairnia feliciana,2857457,25797135,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202620,350,Trait Data for African Plants - a Photo Guide,Pittosporum abyssinicum Delile,366383,Pittosporum abyssinicum,2857474,25797152,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202621,350,Trait Data for African Plants - a Photo Guide,Pittosporum lanatum Hutch. & E. A. Bruce,366419,Pittosporum lanatum,2857494,25797172,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202622,350,Trait Data for African Plants - a Photo Guide,Pittosporum viridiflorum Sims,42443,Pittosporum viridiflorum,2857516,25797194,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202623,350,Trait Data for African Plants - a Photo Guide,PLANTAGO LANCEOLATA L.,42541,Plantago lanceolata,2857585,25797263,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,free,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202624,350,Trait Data for African Plants - a Photo Guide,Plantago palmata Hook. f.,42552,Plantago palmata,2857603,25797281,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202625,350,Trait Data for African Plants - a Photo Guide,Platostoma africanum P.Beauv.,70547,Platostoma africanum,2857621,25797299,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202626,350,Trait Data for African Plants - a Photo Guide,Platostoma rotundifolium (Briq.) A.J.Paton,93696,Platostoma rotundifolium,2857639,25797317,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202627,350,Trait Data for African Plants - a Photo Guide,Platycarpha carlinoides Oliv. & Hiern,70549,Platycarpha carlinoides,2857660,25797338,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202628,350,Trait Data for African Plants - a Photo Guide,Platycarphella carlinoides (Oliv. & Hiern) V.A. Funk & H. Rob.,367006,Platycarphella carlinoides,2857677,25797355,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202629,350,Trait Data for African Plants - a Photo Guide,Platycoryne buchanania (Kraenzl.) Rolfe,42611,Platycoryne buchananiana,2857712,25797390,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202630,350,Trait Data for African Plants - a Photo Guide,Platycoryne crocea (Schweinf. ex Rchb. f.) Rolfe,42612,Platycoryne crocea,2857732,25797410,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202631,350,Trait Data for African Plants - a Photo Guide,Platycoryne mediocris Summerh.,42617,Platycoryne mediocris,2857751,25797429,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202632,350,Trait Data for African Plants - a Photo Guide,Platycoryne pervillei Rchb.f.,42619,Platycoryne pervillei,2857765,25797443,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202633,350,Trait Data for African Plants - a Photo Guide,Platysepalum chevalieri Harms,42651,Platysepalum chevalieri,2857786,25797464,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202634,350,Trait Data for African Plants - a Photo Guide,Plectranthus africanus (Baker ex Scott-Elliot) A.J. Paton,367162,Plectranthus africanus,2857805,25797483,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202635,350,Trait Data for African Plants - a Photo Guide,Plectranthus alboviolaceus Gürke,367165,Plectranthus alboviolaceus,2857821,25797499,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202636,350,Trait Data for African Plants - a Photo Guide,Plectranthus autranii (Briq.) A.J. Paton,72988,Plectranthus autranii,2857840,25797518,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202637,350,Trait Data for African Plants - a Photo Guide,Plectranthus barbatus Andrews,42666,Plectranthus barbatus,2857859,25797537,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202638,350,Trait Data for African Plants - a Photo Guide,Plectranthus betonicifolius Baker,252928,Plectranthus betonicifolius,2857879,25797557,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202639,350,Trait Data for African Plants - a Photo Guide,Plectranthus buchananii Baker,252929,Plectranthus buchananii,2857895,25797573,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202640,350,Trait Data for African Plants - a Photo Guide,Plectranthus calycinus Benth.,68773,Isodon calycinus,2857916,25797594,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202641,350,Trait Data for African Plants - a Photo Guide,Plectranthus caninus Roth,42668,Plectranthus caninus,2857938,25797616,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202642,350,Trait Data for African Plants - a Photo Guide,Plectranthus ciliatus E. Mey. ex Benth.,367203,Plectranthus ciliatus,2857957,25797635,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202643,350,Trait Data for African Plants - a Photo Guide,Plectranthus coeruleus (Gürke) Agnew,252931,Plectranthus coeruleus,2857975,25797653,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202644,350,Trait Data for African Plants - a Photo Guide,Plectranthus defoliatus Hochst. ex Benth.,252932,Plectranthus defoliatus,2857995,25797673,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202645,350,Trait Data for African Plants - a Photo Guide,Plectranthus ecklonii Benth.,367223,Plectranthus ecklonii,2858005,25797683,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202646,350,Trait Data for African Plants - a Photo Guide,Plectranthus esculentus N.E.Br.,93732,Plectranthus esculentus,2858031,25797709,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202647,350,Trait Data for African Plants - a Photo Guide,Plectranthus fruticosus LHér.,70559,Plectranthus fruticosus,2858051,25797729,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202648,350,Trait Data for African Plants - a Photo Guide,Plectranthus gracilis Suess.,252934,Plectranthus gracilis,2858071,25797749,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202649,350,Trait Data for African Plants - a Photo Guide,Plectranthus gracillimus (T.C.E.Fr.) Hutch. & Dandy,42669,Plectranthus gracillimus,2858080,25797758,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202650,350,Trait Data for African Plants - a Photo Guide,Plectranthus lanuginosus (Hochst. ex Benth.) Agnew,93737,Plectranthus lanuginosus,2858098,25797776,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202651,350,Trait Data for African Plants - a Photo Guide,Plectranthus lasianthus (Gürke) Vollesen,70565,Plectranthus lasianthus,2858120,25797798,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
202652,350,Trait Data for African Plants - a Photo Guide,Plectranthus laxiflorus Benth.,70566,Plectranthus laxiflorus,2858142,25797820,2936.0,Flower corolla type,3794,Flower - Corolla,Flower - Corolla,(partly) united,,,"Dressler S, M Schmidt, G Zizka (2014) Introducing African PlantsA Photo GuideAn Interactive Photo Data-Base and Rapid Identification Tool for Continental Africa. Taxon 63(5) 1159-1161 DOI: http://dx.doi.org/10.12705/635.26"
